batch,case,cells,directions,grid,reference_case,reference_cells,reference_directions,reference_map,reference_max_distance,reference_mean_distance,rep,rsi_batch_cap_requested,rsi_batch_capacity_actual,rsi_cache_gib_s,rsi_cache_hits,rsi_cache_misses,rsi_cache_read_bytes,rsi_cache_s,rsi_cache_wall_s,rsi_direction_h2d_bytes,rsi_h2d_bytes,rsi_h2d_gib_s,rsi_h2d_s,rsi_iterations,rsi_mcell_sweeps_per_s,rsi_parallel_efficiency_mcell_sweeps_s,rsi_plan_s,rsi_samples_per_s,rsi_sweep_blocks,rsi_sweep_launches,rsi_sweep_logical_threads,rsi_sweep_s,rsi_sweep_samples_per_s,rsi_sweep_threads_per_block,rsi_tail_max_abs_vs_reference,rsi_tail_rel_l2_vs_reference,rsi_total_s,rsi_vs_si_parallel_efficiency_gain,rsi_vs_si_speedup,samples,si_cache_gib_s,si_cache_read_bytes,si_cache_s,si_h2d_bytes,si_h2d_gib_s,si_h2d_s,si_iterations,si_mcell_sweeps_per_s,si_parallel_efficiency_mcell_sweeps_s,si_plan_s,si_rel_l2_vs_reference,si_sweep_blocks,si_sweep_launches,si_sweep_logical_threads,si_sweep_s,si_sweep_threads_per_block,si_total_s,sn
128,10k_s10_r512_b128_rep1,9187.0,120,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,1.931432813607191,0.0,0.0,17927360.0,0.00864444,0.0,49152.0,17910464.0,1.951907912170781,0.0085457,24.0,476.12158429037163,476.12158429037163,0.0117036,1884.2163757539627,1780992.0,13914.0,455933952.0,0.237103,2159.3990797248453,256.0,0.0700400000000001,0.12984538421886116,0.271731,0.31459359735762815,0.08985540847382154,512,1.3615465406518128,4481840.0,0.00306566,4477616.0,2.184662099035242,0.00190881,14.0,1513.4496960188271,1513.4496960188271,0.0078838,0.12593794285704615,1680.0,14.0,430080.0,0.010198,256.0,0.0244165,10
256,10k_s10_r512_b256_rep1,9187.0,120,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,2.540745762103818,0.0,0.0,8963680.0,0.00328568,0.0,49152.0,8955232.0,2.124558597754984,0.00392562,24.0,1159.020339606021,1159.020339606021,0.00629056,4382.998758721054,1781760.0,6960.0,456130560.0,0.0974011,5256.614145014789,256.0,0.0700400000000001,0.12984538421886116,0.116815,0.7939890382581483,0.2297282027136926,512,1.005760968406926,4481840.0,0.00415013,4477616.0,1.8965539350273608,0.00219878,14.0,1459.7435024401316,1459.7435024401316,0.00950314,0.12593794285704615,1680.0,14.0,430080.0,0.0105732,256.0,0.0268357,10
64,10k_s10_r512_b64_rep1,9187.0,120,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,2.3022510819291715,0.0,0.0,35854720.0,0.0145042,0.0,49152.0,35820928.0,2.2285724996042435,0.0149696,24.0,330.10081114431586,330.10081114431586,0.0193538,1294.2104305271885,1776640.0,27760.0,454819840.0,0.341986,1497.1373097144326,256.0,0.0700400000000001,0.12984538421886116,0.395608,0.24007024514787992,0.07067096722007643,512,1.0437288750174127,4481840.0,0.00399916,4477616.0,1.6670750409800157,0.00250145,14.0,1375.0175951250367,1375.0175951250367,0.00973779,0.12593794285704615,1680.0,14.0,430080.0,0.0112247,256.0,0.027958,10
128,10k_s10_r64_b128_rep1,9187.0,120,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,64.0,3.483387523525279,0.0,0.0,4481840.0,0.00119827,0.0,6144.0,4477616.0,2.222349161848746,0.00187644,24.0,373.7401474701246,373.7401474701246,0.00383378,1370.7167777875345,221376.0,3459.0,56672256.0,0.0377568,1695.0589032968896,256.0,0.071158,0.15043516616420463,0.0466909,0.2602278643468575,0.5510538456101725,64,1.2330221072886576,4481840.0,0.00338521,4477616.0,2.0535610715967936,0.00203067,14.0,1436.20341506537,1436.20341506537,0.00826384,0.12593794285704615,1680.0,14.0,430080.0,0.0107465,256.0,0.0257292,10
256,10k_s10_r64_b256_rep1,9187.0,120,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,64.0,3.043655537676836,0.0,0.0,4481840.0,0.00137139,0.0,6144.0,4477616.0,2.2856527436786904,0.00182447,24.0,385.12346891989256,385.12346891989256,0.00395124,1408.1903873403685,221376.0,3459.0,56672256.0,0.0366408,1746.6867535643325,256.0,0.071158,0.15043516616420463,0.0454484,0.2569950125855019,0.5080904938347665,64,1.32864315656919,4481840.0,0.00314158,4477616.0,2.4194718264867254,0.00172356,14.0,1498.5639800763156,1498.5639800763156,0.00765863,0.12593794285704615,1680.0,14.0,430080.0,0.0102993,256.0,0.0230919,10
64,10k_s10_r64_b64_rep1,9187.0,120,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,3.777684147100819,0.0,0.0,4481840.0,0.00110492,0.0,6144.0,4477616.0,2.552036903398016,0.00163403,24.0,403.81030871192604,403.81030871192604,0.00347776,1482.9644459274089,221376.0,3459.0,56672256.0,0.0349452,1831.438938681135,256.0,0.071158,0.15043516616420463,0.0431568,0.27120994340526633,0.54288779520261,64,1.3137103531042607,4481840.0,0.00317729,4477616.0,2.480551573510196,0.00168112,14.0,1488.921474049778,1488.921474049778,0.00801358,0.12593794285704615,1680.0,14.0,430080.0,0.010366,256.0,0.0234293,10
128,10k_s10_r8_b128_rep1,9187.0,120,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,8.0,1.2169366669612867,0.0,0.0,3473092.0,0.00265796,0.0,768.0,3469813.0,1.7263381804455697,0.00187189,24.0,47.27304887559596,47.27304887559596,0.00662704,165.5317396765096,27008.0,3376.0,6914048.0,0.0373131,214.40191246505918,256.0,0.16043800000000003,0.28410727145923637,0.0483291,0.032390922069882,0.5382305898516628,8,1.1859715607611958,4481840.0,0.00351951,4477616.0,1.8274224181227807,0.00228196,14.0,1459.4536325210634,1459.4536325210634,0.00908907,0.12593794285704615,1680.0,14.0,430080.0,0.0105753,256.0,0.0260122,10
256,10k_s10_r8_b256_rep1,9187.0,120,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,8.0,1.295340551090242,0.0,0.0,3473092.0,0.00249708,0.0,768.0,3469813.0,1.464981674370878,0.00220584,24.0,32.16742560877978,32.16742560877978,0.00671612,120.2634973226339,27008.0,3376.0,6914048.0,0.0548351,145.89195606463744,256.0,0.16043800000000003,0.28410727145923637,0.0665206,0.02273434351355245,0.4211026358752026,8,1.0465814083872755,4481840.0,0.00398826,4477616.0,1.7298028245515735,0.00241074,14.0,1414.9265224924598,1414.9265224924598,0.00919435,0.12593794285704615,1680.0,14.0,430080.0,0.0109081,256.0,0.028012,10
64,10k_s10_r8_b64_rep1,9187.0,120,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,8.0,0.0,0.0,0.0,0.0,4.3759e-05,0.0,768.0,3469813.0,1.3645448765282735,0.0023682,24.0,50.07022703144604,50.07022703144604,0.0177606,139.51671410234948,27008.0,3376.0,6914048.0,0.0352286,227.08821809552467,256.0,0.16043800000000003,0.28410727145923637,0.0573408,0.03341084070491427,0.6538694960656287,8,0.27169248184380995,4481840.0,0.0153631,4477616.0,1.7973195447161259,0.00232018,14.0,1498.6221829515773,1498.6221829515773,0.0224542,0.12593794285704615,1680.0,14.0,430080.0,0.0102989,256.0,0.0374934,10
128,10k_s20_r1024_b128_rep1,9187.0,440,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,1.539218212898687,3517.0,0.0,131410152.0,0.930966,0.0795113,98304.0,131202649.0,2.762268573926068,0.0442361,24.0,546.8012690416797,546.8012690416797,0.0765109,1921.9471727293717,3613568.0,28231.0,925073408.0,0.41291,2479.9593131675183,256.0,0.06636500000000012,0.0759287643174828,0.532793,0.4538035677722292,0.15526893183656693,1024,1.4538755427834391,16429816.0,0.0105246,16414320.0,1.9670701634262684,0.00777147,14.0,1204.9294185279025,1204.9294185279025,0.0256136,0.06574015532457533,6160.0,56.0,1576960.0,0.046967,256.0,0.0827262,20
256,10k_s20_r1024_b256_rep1,9187.0,440,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,1.3986379102466022,1760.0,0.0,65761120.0,0.550461,0.0437889,98304.0,65657280.0,2.5769465525940674,0.0237289,24.0,1022.1086484137331,1022.1086484137331,0.0632922,3280.6317779166066,3626240.0,14165.0,928317440.0,0.220896,4635.665652614805,256.0,0.06636500000000012,0.0759287643174828,0.312135,0.7628132319657744,0.2414631489579829,1024,1.4593526563960841,16429816.0,0.0104851,16414320.0,1.996336520992687,0.00765754,14.0,1339.9199248022387,1339.9199248022387,0.0249734,0.06574015532457533,6160.0,56.0,1576960.0,0.0422353,256.0,0.0753691,20
64,10k_s20_r1024_b64_rep1,9187.0,440,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,1.8737644301619176,6820.0,0.0,254824176.0,1.55475,0.126656,98304.0,254421796.0,2.692923944122975,0.0879894,24.0,269.7216910130883,269.7216910130883,0.123143,981.8492132741412,3592832.0,56138.0,919764992.0,0.837084,1223.294197476,256.0,0.06636500000000012,0.0759287643174828,1.04293,0.23309473759464439,0.08701063350368674,1024,1.4630643531652323,16429816.0,0.0104585,16414320.0,1.8003948640446146,0.00849093,14.0,1157.1333346964648,1157.1333346964648,0.0262618,0.06574015532457533,6160.0,56.0,1576960.0,0.048907,256.0,0.090746,20
128,10k_s20_r4096_b128_rep1,9187.0,440,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,1.7948377493238816,14067.0,0.0,525603172.0,3.04598,0.27273,393216.0,524773219.0,2.6878723713397332,0.181829,24.0,491.6671736940958,491.6671736940958,0.231792,1816.3193813162106,14460416.0,112972.0,3701866496.0,1.83685,2229.90445599804,256.0,0.04161500000000007,0.06395345801044604,2.25511,0.3718663966297469,0.03557103644611571,4096,1.3431993659982253,16429816.0,0.0113918,16414320.0,1.955678040073271,0.00781674,14.0,1322.1608033156863,1322.1608033156863,0.0264217,0.06574015532457533,6160.0,56.0,1576960.0,0.0428026,256.0,0.0802166,20
256,10k_s20_r4096_b256_rep1,9187.0,440,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,1.8603429574514163,7040.0,0.0,263044480.0,1.5885,0.131685,393216.0,262629120.0,2.747291129854493,0.0890304,24.0,938.117185852603,938.117185852603,0.123846,3417.348718077074,14512128.0,56688.0,3715104768.0,0.962693,4254.731259082594,256.0,0.04161500000000007,0.06395345801044604,1.19859,0.824706163760504,0.0806370819045712,4096,1.3120784203034284,16429816.0,0.011662,16414320.0,1.6872278568107446,0.00906044,14.0,1137.5168842863575,1137.5168842863575,0.0289832,0.06574015532457533,6160.0,56.0,1576960.0,0.0497504,256.0,0.0966508,20
64,10k_s20_r4096_b64_rep1,9187.0,440,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,2.02903431998381,27320.0,0.0,1020791072.0,5.57988,0.468541,393216.0,1019179192.0,2.7304135645188996,0.347634,24.0,275.52003221604275,275.52003221604275,0.405695,1022.997462486763,14375360.0,224615.0,3680092160.0,3.27787,1249.591960632972,256.0,0.04161500000000007,0.06395345801044604,4.00392,0.2036198739924513,0.01874602889168615,4096,1.4751806237181213,16429816.0,0.0103726,16414320.0,2.0283502501051314,0.00753668,14.0,1353.1097275222603,1353.1097275222603,0.0251787,0.06574015532457533,6160.0,56.0,1576960.0,0.0418236,256.0,0.0750576,20
128,10k_s20_r512_b128_rep1,9187.0,440,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,1.378493580470268,1760.0,0.0,65761120.0,0.552939,0.0444288,49152.0,65657280.0,2.7438516996185576,0.0222855,24.0,605.8858105859748,605.8858105859748,0.0539746,1945.8802067497718,1808000.0,14125.0,462848000.0,0.186322,2747.9310011700177,256.0,0.07657499999999995,0.08482887122686789,0.26312,0.49844649055391754,0.3220781392520523,512,1.3495253772647449,16429816.0,0.0113384,16414320.0,1.9718402515471884,0.00775267,14.0,1215.5483528686525,1215.5483528686525,0.0264683,0.06574015532457533,6160.0,56.0,1576960.0,0.0465567,256.0,0.0847452,20
256,10k_s20_r512_b256_rep1,9187.0,440,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,1.1447072775528186,880.0,0.0,32880560.0,0.349453,0.0267513,49152.0,32828640.0,2.6460045631187628,0.0115548,24.0,665.1221719457013,665.1221719457013,0.0393496,2247.023352365738,1814272.0,7087.0,464453632.0,0.169728,3016.5912518853697,256.0,0.07657499999999995,0.08482887122686789,0.227857,0.503444790503614,0.3310949411253549,512,1.5572513711236362,16429816.0,0.00982594,16414320.0,2.1629085619113053,0.00706781,14.0,1321.1422274930198,1321.1422274930198,0.0236852,0.06574015532457533,6160.0,56.0,1576960.0,0.0428356,256.0,0.0754423,20
64,10k_s20_r512_b64_rep1,9187.0,440,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,1.5718808764381662,3427.0,0.0,128047548.0,0.875497,0.0758668,49152.0,127845355.0,2.6591254077784763,0.0447761,24.0,252.28587519107512,252.28587519107512,0.0757297,900.9960229472425,1797632.0,28088.0,460193792.0,0.447468,1144.2158992374875,256.0,0.07657499999999995,0.08482887122686789,0.56826,0.18727678821754826,0.13805511561609124,512,1.3279864729766264,16429816.0,0.0115223,16414320.0,1.7784297869846135,0.0085958,14.0,1347.1283739552907,1347.1283739552907,0.0271068,0.06574015532457533,6160.0,56.0,1576960.0,0.0420093,256.0,0.0784512,20
128,10k_s20_r64_b128_rep1,9187.0,440,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,64.0,0.600549082020981,431.0,0.0,16103972.0,0.345714,0.0249738,6144.0,16078543.0,2.4555295108106785,0.0060982,24.0,290.32350448100203,290.32350448100203,0.037306,689.9309961202162,224704.0,3511.0,57524224.0,0.0486052,1316.7315431270729,256.0,0.02151799999999998,0.058212951650076644,0.0927629,0.23108228172048506,0.8747031410186616,64,1.4517237374602554,16429816.0,0.0105402,16414320.0,1.8580199989258508,0.00822759,14.0,1256.364193392268,1256.364193392268,0.0256368,0.06574015532457533,6160.0,56.0,1576960.0,0.0450442,256.0,0.08114,20
256,10k_s20_r64_b256_rep1,9187.0,440,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,64.0,0.35725667955921914,431.0,0.0,16103972.0,0.597046,0.041981,6144.0,16078543.0,2.446151167317209,0.00612158,24.0,251.79878554719076,251.79878554719076,0.0552668,533.5200653562081,224704.0,3511.0,57524224.0,0.0560417,1142.0067556837141,256.0,0.02151799999999998,0.058212951650076644,0.119958,0.2128844455783146,0.7243793661114724,64,1.5233062088799871,16429816.0,0.0100449,16414320.0,1.9782578062512088,0.00772752,14.0,1182.795600040965,1182.795600040965,0.0246677,0.06574015532457533,6160.0,56.0,1576960.0,0.0478459,256.0,0.0868951,20
64,10k_s20_r64_b64_rep1,9187.0,440,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,0.3007562558570209,431.0,0.0,16103972.0,0.720183,0.0498676,6144.0,16078543.0,2.64240717406028,0.00566692,24.0,326.3384141476512,326.3384141476512,0.0625582,570.1051131302333,224704.0,3511.0,57524224.0,0.0432411,1480.0733561357135,256.0,0.02151799999999998,0.058212951650076644,0.11226,0.2770858785233997,0.8066034206306788,64,1.1047824968288242,16429816.0,0.0138502,16414320.0,1.6600562903244462,0.00920874,14.0,1177.7518792611154,1177.7518792611154,0.0314647,0.06574015532457533,6160.0,56.0,1576960.0,0.0480508,256.0,0.0905493,20
128,10k_s20_r8_b128_rep1,9187.0,440,10k,10k_s316_r8192_b128_rep1,9187.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,8.0,0.5903109065931869,0.0,0.0,5526312.0,0.00871876,0.0,768.0,5521108.0,2.1146988374720816,0.00243152,24.0,37.849905370086645,37.849905370086645,0.0169745,116.49512759128851,26968.0,3371.0,6903808.0,0.0466026,171.66424190924968,256.0,0.094743,0.19144576279111686,0.0686724,0.03092497876909047,1.5036462974936076,8,0.5715983256222947,16429816.0,0.0267696,16414320.0,1.6680790187040513,0.00916445,14.0,1223.9266404256239,1223.9266404256239,0.0431098,0.06574015532457533,6160.0,56.0,1576960.0,0.046238,256.0,0.103259,20
